strain	date	virus	region	country	host	isolate_id	submitting_lab	originating_lab
A/Red_Tailed_Hawk/BC/AIVPHL-931/2023	2023-01-30	avian_flu	North America	Canada	Avian	EPI_ISL_18665508	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Lesser_Snow_Goose/BC/AIVPHL-709/2022	2022-11-20	avian_flu	North America	Canada	Avian	EPI_ISL_18665509	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Dunlin/BC/AIVPHL-940/2023	2023-02-06	avian_flu	North America	Canada	Avian	EPI_ISL_18665510	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Snow_Goose/BC/AIVPHL-727/2022	2022-11-21	avian_flu	North America	Canada	Avian	EPI_ISL_18665511	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-941/2023	2023-02-06	avian_flu	North America	Canada	Avian	EPI_ISL_18665512	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Barrow_s_Goldeneye/BC/AIVPHL-943/2023	2023-02-06	avian_flu	North America	Canada	Avian	EPI_ISL_18665514	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Peregrine_Falcon/BC/AIVPHL-764/2022	2022-11-25	avian_flu	North America	Canada	Avian	EPI_ISL_18665515	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Great_Horned_Owl/BC/AIVPHL-956/2023	2023-02-27	avian_flu	North America	Canada	Avian	EPI_ISL_18665516	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Trumpeter_Swan/BC/AIVPHL-767/2022	2022-11-25	avian_flu	North America	Canada	Avian	EPI_ISL_18665517	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-966/2023	2023-02-28	avian_flu	North America	Canada	Mammal	EPI_ISL_18665518	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Trumpeter_Swan/BC/AIVPHL-775/2022	2022-11-28	avian_flu	North America	Canada	Avian	EPI_ISL_18665519	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-970/2023	2023-03-06	avian_flu	North America	Canada	Mammal	EPI_ISL_18665520	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-1372/2023	2023-11-03	avian_flu	North America	Canada	Avian	EPI_ISL_18665521	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Snow_Goose/BC/AIVPHL-776/2022	2022-11-28	avian_flu	North America	Canada	Avian	EPI_ISL_18665522	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-971/2023	2023-03-06	avian_flu	North America	Canada	Mammal	EPI_ISL_18665523	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Cackling_Goose/BC/AIVPHL-1375/2023	2023-11-03	avian_flu	North America	Canada	Avian	EPI_ISL_18665524	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Snow_Goose/BC/AIVPHL-777/2022	2022-11-28	avian_flu	North America	Canada	Avian	EPI_ISL_18665525	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-972/2023	2023-03-06	avian_flu	North America	Canada	Mammal	EPI_ISL_18665526	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Canada_Goose/BC/AIVPHL-1377/2023	2023-11-03	avian_flu	North America	Canada	Avian	EPI_ISL_18665527	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Snow_Goose/BC/AIVPHL-779/2022	2022-11-28	avian_flu	North America	Canada	Avian	EPI_ISL_18665528	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-975/2023	2023-03-06	avian_flu	North America	Canada	Mammal	EPI_ISL_18665529	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Snow_Goose/BC/AIVPHL-780/2022	2022-11-28	avian_flu	North America	Canada	Avian	EPI_ISL_18665530	Public Health Agency of Canada	B.C. Centre for Disease Control
A/American_Wigeon/BC/AIVPHL-1379/2023	2023-11-03	avian_flu	North America	Canada	Avian	EPI_ISL_18665531	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-976/2023	2023-03-09	avian_flu	North America	Canada	Mammal	EPI_ISL_18665532	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Green_Winged_Teal/BC/AIVPHL-1381/2023	2023-11-06	avian_flu	North America	Canada	Avian	EPI_ISL_18665533	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Trumpeter_Swan/BC/AIVPHL-822/2022	2022-12-12	avian_flu	North America	Canada	Avian	EPI_ISL_18665534	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Striped_Skunk/BC/AIVPHL-977/2023	2023-03-09	avian_flu	North America	Canada	Mammal	EPI_ISL_18665535	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Canada_Goose/BC/AIVPHL-1395/2023	2023-11-14	avian_flu	North America	Canada	Avian	EPI_ISL_18665548	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-860/2022	2022-12-30	avian_flu	North America	Canada	Avian	EPI_ISL_18665552	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-1007/2023	2023-03-20	avian_flu	North America	Canada	Avian	EPI_ISL_18665553	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Cackling_Goose/BC/AIVPHL-1396/2023	2023-11-14	avian_flu	North America	Canada	Avian	EPI_ISL_18665554	Public Health Agency of Canada	B.C. Centre for Disease Control
A/American_Crow/BC/AIVPHL-861/2022	2022-12-30	avian_flu	North America	Canada	Avian	EPI_ISL_18665555	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Barred_Owl/BC/AIVPHL-1008/2023	2023-03-20	avian_flu	North America	Canada	Avian	EPI_ISL_18665556	Public Health Agency of Canada	B.C. Centre for Disease Control
A/American_Crow/BC/AIVPHL-864/2022	2022-12-30	avian_flu	North America	Canada	Avian	EPI_ISL_18665557	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Cackling_Goose/BC/AIVPHL-1398/2023	2023-11-14	avian_flu	North America	Canada	Avian	EPI_ISL_18665558	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-1009/2023	2023-03-20	avian_flu	North America	Canada	Avian	EPI_ISL_18665559	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Peregrine_Falcon/BC/AIVPHL-877/2023	2023-01-09	avian_flu	North America	Canada	Avian	EPI_ISL_18665560	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Wood_Duck/BC/AIVPHL-1399/2023	2023-11-14	avian_flu	North America	Canada	Avian	EPI_ISL_18665561	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-1454/2023	2023-11-27	avian_flu	North America	Canada	Avian	EPI_ISL_18665562	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Barn_Owl/BC/AIVPHL-1011/2023	2023-03-20	avian_flu	North America	Canada	Avian	EPI_ISL_18665563	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Mallard/BC/AIVPHL-1400/2023	2023-11-14	avian_flu	North America	Canada	Avian	EPI_ISL_18665564	Public Health Agency of Canada	B.C. Centre for Disease Control
A/American_Crow/BC/AIVPHL-874/2023	2023-01-09	avian_flu	North America	Canada	Avian	EPI_ISL_18665565	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Canada_Goose/BC/AIVPHL-1458/2023	2023-11-27	avian_flu	North America	Canada	Avian	EPI_ISL_18665566	Public Health Agency of Canada	B.C. Centre for Disease Control
A/Red_Tailed_Hawk/BC/AIVPHL-1028/2023	2023-03-27	avian_flu	North America	Canada	Avian	EPI_ISL_18665567	Public Health Agency of Canada	B.C. Centre for Disease Control
A/turkey/Minnesota/23-032149-001-original/2023	2023-10-18	avian_flu	North America	United States	Avian	EPI_ISL_18697728	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032150-001-original/2023	2023-10-19	avian_flu	North America	United States	Avian	EPI_ISL_18697729	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032150-002-original/2023	2023-10-19	avian_flu	North America	United States	Avian	EPI_ISL_18697730	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032151-001-original/2023	2023-10-18	avian_flu	North America	United States	Avian	EPI_ISL_18697731	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032151-002-original/2023	2023-10-18	avian_flu	North America	United States	Avian	EPI_ISL_18697732	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032152-001-original/2023	2023-10-19	avian_flu	North America	United States	Avian	EPI_ISL_18697733	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032152-002-original/2023	2023-10-19	avian_flu	North America	United States	Avian	EPI_ISL_18697734	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Minnesota/23-032247-001-original/2023	2023-10-20	avian_flu	North America	United States	Avian	EPI_ISL_18697735	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/guinea_fowl/Minnesota/23-032247-002-original/2023	2023-10-20	avian_flu	North America	United States	Avian	EPI_ISL_18697736	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-032327-001-original/2023	2023-10-20	avian_flu	North America	United States	Avian	EPI_ISL_18697737	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032354-001-original/2023	2023-10-22	avian_flu	North America	United States	Avian	EPI_ISL_18697738	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032354-002-original/2023	2023-10-22	avian_flu	North America	United States	Avian	EPI_ISL_18697739	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032360-001-original/2023	2023-10-23	avian_flu	North America	United States	Avian	EPI_ISL_18697740	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032360-002-original/2023	2023-10-23	avian_flu	North America	United States	Avian	EPI_ISL_18697741	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032362-001-original/2023	2023-10-24	avian_flu	North America	United States	Avian	EPI_ISL_18697742	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-032362-002-original/2023	2023-10-24	avian_flu	North America	United States	Avian	EPI_ISL_18697743	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032410-001-original/2023	2023-10-23	avian_flu	North America	United States	Avian	EPI_ISL_18697744	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-032410-002-original/2023	2023-10-23	avian_flu	North America	United States	Avian	EPI_ISL_18697745	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Minnesota/23-032411-001-original/2023	2023-10-23	avian_flu	North America	United States	Avian	EPI_ISL_18697746	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/peregrine_falcon/Texas/23-032452-001-original/2023	2023-10-17	avian_flu	North America	United States	Avian	EPI_ISL_18697747	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/swan/Oklahoma/23-032455-001-original/2023	2023-10-24	avian_flu	North America	United States	Avian	EPI_ISL_18697748	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Muscovy_duck/Georgia/23-032683-001-original/2022	2022	avian_flu	North America	United States	Avian	EPI_ISL_18697749	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/black_vulture/Georgia/23-032683-002-original/2022	2022	avian_flu	North America	United States	Avian	EPI_ISL_18697750	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/American_wigeon/South_Carolina/AH0195145/2021	2021-12-30	avian_flu	North America	United States	Avian	EPI_ISL_9869760	National Veterinary Services Laboratories - USDA	USDA-NWRC Wildlife Services
A/American_blue-winged_teal/South_Carolina/AH0195150/2021	2021-12-30	avian_flu	North America	United States	Avian	EPI_ISL_9876777	National Veterinary Services Laboratories - USDA	USDA-NWRC Wildlife Services
A/turkey/Indiana/22-003707-003/2022	2022-02-07	avian_flu	North America	United States	Avian	EPI_ISL_9909371	National Veterinary Services Laboratories - USDA	Indiana State Board of Animal Health
A/chicken/Iowa/22-009819-001-original/2022	2022-03-31	avian_flu	North America	United States	Avian	EPI_ISL_12693855	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Broiler_chicken/BC/FAV-0228-OS/2022	2022-04-12	avian_flu	North America	Canada	Avian	EPI_ISL_13114176	Canadian Food Inspection Agency	Animal Health Centre, Ministry of Agriculture
A/turkey/South_Dakota/22-009980-001-original/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_13285237	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/22-009980-002-original/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_13285238	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/North_Carolina/22-009981-001-original/2022	2022-03-31	avian_flu	North America	United States	Avian	EPI_ISL_13285239	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
